,레시피명,재료,방법,열량,탄수화물,단백질,지방,나트륨
138,닭가슴살청포묵비빔밥," 닭가슴살(40g), 양배추(10g), 청포묵(30g), 숙주(30g)쌀(80g), 달걀지단(20g), 무순(5g)닭고기 삶는  된장(3g), 마늘(5g), 후춧가루(0.1g), 소금(0.1g)비빔소스 저염간장(4g), 참기름(1g)","['닭고기 삶는 재료를 물(100g)에 넣어\n끓이다가 닭가슴살을 넣고 삶아\n한입 크기로 썬다.', '양배추는 곱게 채 썰고, 청포묵은\n먹기 좋은 크기로 썬다.', '숙주는 끓는 물에 데쳐 물기를 뺀다', '비빔소스를 만든다.', '쌀에 물을 붓고 밥을 짓는다.', '밥 위에 닭가슴살, 양배추, 청포묵,\n숙주, 달걀지단, 무순을 담아\n마무리한다.']",421.5,28.1,5.19,1.27,104
139,함초떡갈비,"갈은 소고기 150g, 갈은 돼지고기 150g, 당근 25g, 새송이버섯 20g함초 30g, 양파 25g, 샐러리 10g, 대파 10g,다진마늘 10g, 참기름 15g, 통깨 5g, 함초소금 1g소스 : 발사믹식초 30g, 설탕 15g, 흰후추 1g","['함초는 송송 다져준다.', '당근, 새송이, 샐러리, 양파를 송송 다져준다.', '볼에 소고기, 돼지고기, 다져 놓은 채소와\n다진마늘, 다진대파, 참기름을 넣고 반죽해준다.', '여기에 함초 다진 것을 넣고 다시 반죽해 준다.', '떡갈비 모양으로 만들어준 후 팬에 노릇하게\n구워준다.', '소스를 만들어 구워진 떡갈비를 졸여준다.']",254.1,5.7,19.8,16.9,210.5
140,삼색소면,"3가지색 소면(분홍, 초록, 흰색) 각 25g씩, 쪽파 20g, 청고추 20g, 홍고추 15g, 마늘 10g국물 : 다시마물 400g, 모시조개 200g, 볶은소금 1g, 청주 15g","['모시조개는 볶은소금을 넣어서 해감시킨다.', '준비된 다시마물에 준비된 채소의 국물재료를\n넣고 국물을 만들어준다.', '만들어진 국물에 모시조개를 넣고 청주를\n부어서 국물을 만들어준다.', '쪽파는 송송 다지고 마늘은 곱게 다져주고\n청홍고추는 가늘게 채 썰어준다.', '면을 각각 삶아준다.', '삼색 면을 그릇에 담고 만들어진 국물을\n부워서 완성한다.']",168.1,29.4,8.5,1.8,437.6
141,돼지수육맑은전골,"통삼겹 250g, 된장 10g, 통후추 2g다진대파 5g, 팽이버섯 10g, 당근 20g, 배추 30g, 청경채 20g애호박 25g, 숙주 25g, 청양고추 20g육수 : 천연다시다 15g, 물 300g, 다진마늘 5g곁들이장 : 어간장 15g, 겨자 5g, 식초 15g, 깨 5g","['당근, 청경채, 배추, 애호박, 팽이버섯은 먹기\n좋은 크기로 잘라준다.', '흑돼지고기, 저염된장, 후추를 넣어서 불순물을\n제거하면서 고기를 삶아준다.', '천연다시다로 육수를 만들어 체에 걸러준다.', '손질한 야채들과 청양고추를 잘라 함께 육수에\n데쳐 국물에 매운 맛을 낸다.', '곁들이장을 만들어 준다.', '냄비에 데쳐준 채소와 국물을 붓고 고기를\n먹기좋게 썰어 소스랑 완성한다.']",120.3,9.6,0.6,8.8,147.7
142,채소비빔밥,"쌀 150g, 바지락 100g, 다진쇠고기 25g, 물 300g, 참기름 15g, 흰후추 1g, 다진마늘 15g애호박 25g, 양파 25g, 오이 25g, 당근 25g, 표고 25g두부볶음 : 두부 50g, 함초 25g, 깻잎 10g, 양파 20g, 다진파 15g, 다진마늘 15g","['바지락은 해감을 시켜준 후 물에 넣어 바지락\n육수를 만들어준다.', '바지락살은 따로 떼어내어 다진소고기와\n다시 다져서 양념해 볶아준다.', '두부는 물기제거를 한 후 함초, 깻잎, 다진양파,\n를 넣어 치대어 두부볶음을 만들어준다.', '애호박은 채 썰어주고 양파, 오이, 당근, 표고도\n채 썰어 각각 볶아준다.', '볶은 바지락과 쌀을 넣어 밥을 한다.', '몰드에 밥과 각종 채소들을 올려주고 마지막에\n두부 스크램블을 올려 밥을 완성한다.']",303.9,41.2,10.4,10.8,189.2
143,열무김치파스타,"파스타면 50g, 열무김치 100g, 오이 20g, 청홍고추 각각 15g노란 파프리카 30g, 양파 30g, 당근 25g생들기름 30g, 통깨 2g, 청양고추 30g","['뜨거운 물에 파스타면을 삶아낸 뒤 물기를\n빼준다.', '송송 썬 청양고추를 생들기름에 볶아주다\n면을 볶는다.', '볶아준 청양고추에 삶아진 면을 볶아준다.', '열무김치는 송송 썰어서 들기름에 살짝\n볶아준다.', '오이는 돌려깎기 해서 채 썰어주고 청고추,\n2가지색 파프리카, 당근도 채 썰어 각각 볶아\n준다.', '청양고추에 볶아진 파스타면을 볶은 채소와\n한 번 더 볶아 완성한다.']",270.4,42.1,6.6,8.4,371
144,토마토카레 채소볶음밥," 감자(20g), 양파(10g), 당근(10g), 피망(5g), 닭가슴살(20g)밥(200g), 브로콜리(10g), 방울토마토(20g), 플레인 요구르트(15g)양념 후춧가루(0.1g), 토마토페이스트(20g), 파프리카가루(3g), 카레가루(15g)","['감자, 양파, 당근, 피망은 볶음밥에\n넣을 분량은 잘게 다지고, 카레에\n넣을 분량은 한입 크기로 썬다.', '닭가슴살도 한입 크기로 잘라\n후춧가루로 밑간한다.', '팬에 식용유(15g)를 두른 뒤 잘게\n다진 감자, 양파, 당근, 피망을 넣고\n볶다가 밥을 넣고 같이 볶는다.', '식용유(15g)를 두른 팬에 닭고기를\n먼저 볶다가 한입 크기로 썬 감자,\n당근, 양파, 피망, 브로콜리를 넣고\n볶은 뒤 마지막에 방울토마토를\n넣는다.', '토마토페이스트을 넣고 볶다가\n파프리카가루를 넣어 향을 낸다.', '카레가루를 푼 물(300g)을 부어\n끓이다가 플레인 요구르트를 넣고\n농도를 맞춘 뒤 밥 위에 얹어\n마무리한다.']",612.1,24.5,3.52,4.46,435.2
145,버섯곤드레밥,"쌀 100g, 건곤드레 10g, 느타리버섯 20g, 참기름 15g비빔장 : 두부 50g, 된장 15g, 다진청고추 5g, 다진홍고추 5g, 다진마늘 2g다진대파 2g, 참기름 15g, 통깨 2g","['곤드레는 뜨거운 물에 데쳐낸 뒤 깨끗하게\n헹구고 송송 썰어준다.', '두부의 물기를 짜 준다.', '양념장 재료와 물기를 짠 두부로 양념장을\n만들어준다.', '느타리버섯은 뜨거운 물에 데쳐낸 후 수분을\n빼 가늘게 찢어준다.', '냄비에 참기름을 두르고 곤드레를 볶다가 쌀을\n넣고 밥을 해준다.', '뜸을 들일 때 느타리버섯을 올려주어 밥을\n완성한다.']",250.2,45.6,8.8,3.7,196.6
146,바다향이 풍부한 전복죽,"전복 100g, 당근 15g, 건조미역 10g찹쌀 50g, 흑임자 3g, 참기름 15g, 청주 15g, 흰후추 2g","['찹쌀은 불려주고 전복은 손질해 내장과 분리해\n준 뒤 청주를 넣어서 전복 내장을 믹서에\n갈아준다.', '전복 몸에 칼집을 내준 후 참기름을 두른 팬에\n구워준다.', '당근과 미역은 송송 잘라준다.', '전복내장을 먼저 참기름에 충분히 볶아준다.', '내장을 볶아주다가 불린 찹쌀을 넣고 충분히\n볶아준다.', '죽이 완성될 때 당근, 미역을 넣고 죽을 끓여\n주고 전복은 고명으로 올려준다.']",220.4,34.1,8.7,5.5,95.8
147,주꾸미연포탕,"주꾸미 200g, 무 30g, 양파 50g, 대파 20g, 미나리 20g, 단호박 25g, 청고추 25g국물 : 해물육수 400g, 청양고추 20g, 마늘 10g, 흰후추 1g","['주꾸미는 세척해 물기를 빼준다.', '무와 단호박은 먹기 좋게 썰어준다.', '청고추, 미나리, 양파를 먹기 좋게 썰어준다.', '청양 고추를 어슷하게 썰고 마늘은 편으로 썰어\n국물을 끓여준다.', '국물이 만들어지면 무, 단호박을 넣고 끓여준다.', '국물에 대파를 넣어주고 모든 재료를 넣어\n완성한다.']",90.3,6.9,12.3,1.5,280.6
148,함초소고기말이,"쇠고기구이용 150g, 알마늘 20g, 홍고추 15g, 양파 60g함초 30g, 무순 2g, 노란색파프리카 25g소스 : 마늘기름 15g, 맛간장 15g, 허브식초 15g, 연겨자 10g, 버섯마늘소금 2g","['파프라카, 양파, 홍고추는 가늘게 채 썰어준다.', '함초는 세척 후 먹기 좋게 손질해 준다.', '무순을 물 속에 담가준다.', '편으로 썰어준 소고기에 채 썰어준 채소와\n함초를 꼭 싸 말아준다.', '마늘은 편으 로 썰 어 마늘기름에 한 번\n구워준다.', '구운 마늘을 깔고 말아준 고기를 굽는다.']",360.9,11.4,16.3,27.8,269.5
149,묵계밥,"도토리묵, 올방개묵, 검정깨묵 각각 25g귀리밥 150g, 계란 55g, 콩나물 30g국물 : 닭가슴살 70g, 마늘 10g, 대파 10g, 양파 15g, 맛간장 15g, 흰후추 1g, 버섯마늘소금 2g","['닭가슴살을 이용해 국물을 만든다.', '닭가슴살은 먹기 좋게 찢어 흰 후추, 버섯마늘\n소금으로 밑간을 해준다.', '콩나물은 머리를 떼어내고 데쳐준다.', '계란은 황백지단으로 부친 후 채 썰어준다.', '3종류의 묵은 먹기 좋은 크기로 썰어준다.', '그릇에 밥을 담고 콩나물을 올리고 3종류의\n묵을 올린 후 계란으로 고명해 완성한다.']",227.9,43.7,7.0,2.8,82.3
150,근채류주먹밥,"우엉 20g, 연근 20g, 감자 20g, 청고추 10g, 양파 10g, 당근 10g쌀 100g, 오이 70g, 통깨 1g, 맛간장 15g, 참기름 5g, 마늘기름 15g, 함초소금 2g","['쌀을 깨끗하게 씻은 후에 쌀뜨물은 따로\n보관하고 불려준 쌀로 밥을 해주고 접시에\n펼쳐 식혀준다.', '우엉과 연근, 감자는 송송 다져준 후 아린 맛을\n빼기위해 물에 담가준다.', '우엉과 연근, 감자는 물기를 빼고 볶아준다.', '청고추, 양파, 당근은 송송 다져서 함께\n볶아준 뒤, 함초 소금을 이용해 1차 간을\n해준다.', '그 릇 에 모 든 재 료 를 넣 고 오 니 기 리 를\n만들어준다.', '그릇에 담아 완성한다.']",117.3,25.2,2.4,0.8,11.3
151,단호박약식,"미니 단호박 250g, 찹쌀 100g, 밤 40g, 대추 18g, 크린베리 10g양념장 : 맛간장 15g, 참기름 10g, 계피가루 5g","['단 호박은 속을 파 준다.', '찹쌀은 물에 불려준다.', '밤은 먹기 좋게 잘라서 물에 담가준다.', '대추는 씨를 제거하고 먹기 좋게 잘라준다.', '양념장을 만들어 먼저 쌀과 밤을 재워준 후\n찰밥을 만든다.', '단호박 속에 찰밥을 넣어서 찜기에 쪄준다.']",152.2,33.1,3.1,0.8,64.7
152,달콤스테이크,"소 채끝살 200g, 감자 70g, 시금치 25g, 당근 30g소스 : 레드와인 200cc. 망고 50g, 딸기잼 30g, 볶은소금 0.5g, 후추 2g무염버터 5g, 설탕 10g, 레몬즙 5g, 다진양파 15g","['망고는 손질 후 버터로 살짝 볶고 레드와인을\n넣고 졸이다가 믹서로 갈아주고 딸기잼으로\n간과 농도를 맞추어 레드와인 소스를 만든다.', '소 채끝살은 손질 후 만들어진 레드와인 소스에\n마리네이드 해준다.', '감자는 껍질을 제거 후 먹기 좋은 크기로 잘라서\n뜨거운 물에 데쳐내 버터에 볶아준다. 당근은\n먹기좋은 크기로 잘라 뜨거운 물에 데쳐 버터\n에 볶아주고, 시금치도 데친 후 수분을 제거하\n고 버터에 볶는다.', '마리네이드 한 고기를 구워준다.', '마리네이드 하고 남은 망고소스를 다시 팬에\n졸여 소스를 만든다.', '접시에 준비된 채소와 안심을 담고 소스를\n뿌려 완성한다.']",175.1,8.7,19.2,7.1,147.7
153,삼색샌드위치,"식빵(100g), 토마토(20g), 어린이치즈(20g), 양상추(30g)감자(30g), 올리고당(20g), 달걀(60g), 당근(20g), 오이(20g)양파(20g), 소금(0.3g)","['식빵은 가장 자리를 잘라 밀대를 이용\n하여 얇게 밀어 준비한다.', '감자는 삶은 뒤 곱게 으깨어 올리고당을\n넣고 골고루 섞는다.', '달걀은 약 13분 정도 삶아 껍질을\n벗기고, 반으로 갈라 썰어놓는다.', '당근과 양파 오이도 얇게 썰어놓는다.', '토마토는 포를 떠서 준비한다.', '으깬 감자(②)에 준비한 달걀(③)과\n채소(④)를 넣고 소금을 약간 넣은 뒤\n골고루 섞어, 밀어 놓은 식빵에 토마토,\n치즈, 양상추와 함께 넣어 돌돌 말아\n완성한다.']",356.4,47.9,14.1,12.4,497.3
154,황태탕수육,"황태채(100g), 밀가루(30g), 찹쌀가루(10g), 녹말가루(10g)삼색분말(각 10g), 달걀(50g), 튀김기름(200g)- 소스 : 파프리카(30g), 양파(30g), 당근(30g), 오이(30g)파인애플(30g), 저염간장(20g), 설탕(20g), 식초(10g)물녹말(녹말가루 10g, 물 10g)","['황태는 가위로 약 3cm 길이로 잘라\n스프레이로 물기를 준다.', '밀가루를 세 군데로 나눠 각각 찹쌀\n가루와 녹말가루, 삼색 가루를 넣어\n세 가지의 색을 만든다.', '만들어 놓은 밀가루에 달걀을 넣어\n골고루 섞는다.', '튀김 반죽(③)에 황태(①)를 넣어\n섞은 후, 튀김 기름 170℃ 의 온도에서\n약 1분 정도 튀겨 기름을 빼 놓는다.', '파프리카는 속씨를 제거하고, 양파와\n당근, 오이, 파인애플과 함께 썰어 준비\n한다.', '저염간장에 설탕과 식초를 넣어 골고루\n섞은 후 냄비에서 바글바글 끓이다가\n물녹말을 넣고, 썰어놓은 채소를 넣어\n한 번 더 끓인 후 황태 탕수육(④)에\n곁들여 완성한다.']",274.4,13.2,17.1,17.0,365.3
155,꽃밥,"라이스페퍼(50g), 당근(20g), 달걀(30g), 시금치(20g)소금(0.5g), 돼지고기(50g), 마늘(10g), 대파(10g), 맛술(10g)저염간장(20g), 설탕(10g), 통깨(5g), 참기름(5g)후춧가루(0.02g), 고구마(30g), 두부(20g), 토마토(20g)양파(20g), 견과류(20g)","['당근은 채를 곱게 썰어 준비한다.', '달걀은 노란자와 흰자로 나눠 각각\n지단을 부쳐 약 5cm 길이로 채를\n썰어놓는다.', '시금치는 끓는 물에 소금을 넣고 파랗게\n데쳐 물기를 제거하고 무쳐놓는다.', '돼지고기는 마늘, 파, 설탕, 맛술, 간장,\n후춧가루, 통깨, 참기름을 넣고 30분간\n숙성시킨 뒤 팬에 볶아서 준비한다.', '고구마는 삶아 으깨고, 두부는 소창에\n물기를 짜고, 토마토와 양파, 견과류는\n입자있게 다져섞는다.', '라이스 페이퍼를 따뜻한 물에 담궜\n다가 바로 꺼내어 으깬 고구마(⑤)를\n먼저 깔고, 그 위에 준비한 재료(②,\n③, ④)를 올려 돌돌 말은 뒤 먹기 좋은\n크기로 썰어 완성한다.']",480.7,56.8,23.2,173.9,272.6
156,버섯만두찜,"밀가루(100g), 시금치가루(10g), 호박가루(10g)백년초가루(10g), 물 (40g),식용유(3g), 소금(0.5g)양파(20g), 양송이버섯(30g), 새송이버섯(20g)표고버섯(30g), 두부(20g), 소금(0.5g), 새우(20g), 마늘(10g)우유(200g), 생크림(20g)","['밀가루를 세 개로 나눠 호박가루와\n백년초가루, 시금치가루를 각각 넣고\n물, 식용유, 소금을 넣어 반죽 한 후\n비닐봉지에 담아 1~2시간 정도 숙성\n시킨다.', '양파, 마늘, 버섯들은 입자있게 다져\n준비한다.', '두부는 소창을 이용하여 물기를 짜낸다.', '새우는 껍질과 내장을 제거하고 다져,\n마늘을 넣고 골고루 섞어준다.', '다진 채소(②), 으깬 두부(③), 새우\n(④)를 넣고 섞어서 만두소를 만들어\n준다.', '숙성된 만두 반죽(①)을 얇게 밀어\n꽃 모양으로 찍어 만두소(⑤)를 넣은\n뒤, 반죽을 맞잡아 모양을 만든다.\n우유와 생크림을 끓인 뒤 만들어 놓은\n만두를 넣고 은근히 찜을 하듯이 익혀\n완성한다.']",301.8,34.5,17.8,10.3,382.2
157,떡갈비주먹밥,"다진소고기(70g), 다진돼지고기(50g), 찹쌀가루(10g), 밥(30g)대파(10g), 후춧가루(0.02g), 맛술(10g), 저염간장(10g)생크림(10g), 식용유(20g), 새송이버섯(20g), 시금치(20g)당근(20g), 양파(20g), 마늘(10g), 떡볶이떡(10g)저염간장(20g), 올리고당(20g)","['소고기와 돼지고기에 찹쌀가루와 밥을\n넣고 골고루 섞는다.', '섞여진 고기(1)에 파와 후춧가루, 간장,\n맛술, 생크림을 넣고 다시 잘 섞어 30분\n이상 숙성을 시킨다.', '새송이버섯은 다지고, 시금치는 뜨거운\n물에 데쳐 물기를 제거하고 잘게 다지고,\n당근도 다져 준비한다.', '양파와 마늘은 다져서 볶아 준비해\n놓는다.', '떡볶이 떡은 뜨거운 물에 잠시 담그어\n부드러워지면 꺼내서 잘게 다진다.', '숙성된 고기(②)에 다진 채소(③)와 볶은\n마늘과 양파(④), 떡볶이떡(⑤)을 넣고\n섞이도록 치댄 후 작은 떡갈비 모양을\n만들어 팬에 기름을 두르고, 앞뒤를 돌려\n가며 익힌 후, 냄비에 간장과 올리고당을\n넣고 끓이다가, 익힌 떡갈비를 넣고 자작\n하게 졸여 완성한다.']",557.1,63.1,29.0,21.0,462.3
158,홍합죽,"쌀(100g), 참기름(5g), 홍합(50g), 양파(20g), 당근(20g)표고버섯(20g), 건새우(15g)- 육수 : 건새우(15g), 다시마(10g)","['쌀은 깨끗이 씻어 약 30분 이상 불려\n물기를 빼고 절구에 빻아놓는다.', '냄비에 물을 넣고, 다시마와 건새우 반을\n넣고 끓여 간단한 육수를 만들어 놓는다.', '건새우 반은 다져서 따로 준비하고,\n양파와 당근은 입자있게 다지고, 버섯을\n편으로 썰어 준비한다.', '홍합은 끓는 물에 소금을 넣고 데쳐\n껍질을 제거해 놓는다.', '냄비에 참기름을 넣고 빻아 놓은 쌀을\n넣어 은근히 볶는다.', '볶은 쌀(⑤)에 육수(②)를 붓고\n끓이다가 양파, 당근, 버섯(③)과\n홍합(④)을 넣고 어우러지게 나무\n주걱으로 저어가면 끓이다가 죽이\n다 익을 때쯤 다져 놓은 건새우\n(③)를 넣고 한 번 더 끓인 후 완성\n한다.']",160.9,28.9,7.1,1.9,42
159,샐러드돈가스,"돼지등심(120g), 정종(10g), 소금(0.3g), 후춧가루(0.02g)우유(30g), 밀가루(20g), 달걀(50g), 빵가루(20g)튀김기름(400g)- 소스 : 삶은 달걀(50g), 피클(20g), 마요네즈(20g)- 곁들임채소 : 방울토마토(30g), 양상추(30g)어린잎채소(10g), 파슬리가루(0.3g)","['우유에 등심을 넣어 30분간 재워 놓은\n뒤, 후춧가루, 정종을 발라 1시간 이상\n숙성시킨다.', '방울토마토는 반으로 잘라 준비한다.', '양상추는 먹기 좋은 크기로 찢어 놓는다.', '피클은 입자 있게 다져 준비한다.', '숙성시킨 등심(①)은 물기를 제거하고,\n먹기 좋은 크기로 썰어 밀가루, 달걀물,\n빵가루 순으로 입혀, 튀김 기름\n170~180℃ 온도에 약 3분 정도 튀긴\n후 기름을 빼 놓는다.', '삶은 달걀은 다지고 피클(④)에\n마요네즈를 넣어 섞어 샐러드 소스를\n만들고, 접시에 양상추를 깔고 그 위에\n어린잎채소, 돈가스(⑤)와 방울토마토\n(②)를 올려 소스와 함께 완성한다.']",422.5,20.5,15.7,30.8,269.9
